City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hours),Snow inches (last 3 hours)
88,Saldanha,ZA,2021-08-14 21:03:18,-33.0117,17.9442,54.09,64,0,6.71,clear sky,0,0
89,Kieta,PG,2021-08-14 21:03:18,-6.2167,155.6333,80.15,81,100,3.51,overcast clouds,0,0
90,Mataura,NZ,2021-08-14 21:03:18,-46.1927,168.8643,44.47,80,88,6.22,overcast clouds,0,0
91,Te Anau,NZ,2021-08-14 21:03:19,-45.4167,167.7167,43.97,95,100,5.75,overcast clouds,0,0
92,Severo-Kurilsk,RU,2021-08-14 21:03:19,50.6789,156.125,55.38,82,27,8.79,scattered clouds,0,0
93,Chuy,UY,2021-08-14 21:03:20,-33.6971,-53.4616,55.36,96,98,5.41,overcast clouds,0,0
94,Ngunguru,NZ,2021-08-14 21:03:20,-35.6167,174.5,52.16,75,5,6.11,clear sky,0,0
95,Comodoro Rivadavia,AR,2021-08-14 21:03:20,-45.8667,-67.5,51.15,59,100,7.29,overcast clouds,0,0
96,Atuona,PF,2021-08-14 21:03:21,-9.8,-139.0333,78.71,79,26,19.35,scattered clouds,0,0
97,Kloulklubed,PW,2021-08-14 21:03:22,7.0419,134.2556,75.7,72,85,8.81,overcast clouds,0,0
98,Kargasok,RU,2021-08-14 21:03:23,59.0556,80.8572,53.26,95,88,5.57,overcast clouds,0,0
99,Saskylakh,RU,2021-08-14 21:03:23,71.9167,114.0833,46.58,66,93,5.28,overcast clouds,0,0
100,Tasiilaq,GL,2021-08-14 21:03:12,65.6145,-37.6368,44.76,91,86,9.86,overcast clouds,0,0
101,Galle,LK,2021-08-14 21:03:23,6.0367,80.217,79.09,83,99,13.82,overcast clouds,0,0
102,Nabire,ID,2021-08-14 21:03:24,-3.3667,135.4833,73.87,92,82,3.15,light rain,0,0
103,Petropavlovsk-Kamchatskiy,RU,2021-08-14 21:03:24,53.0452,158.6483,52.39,100,20,2.24,fog,0,0
104,Cabo San Lucas,MX,2021-08-14 20:59:31,22.8909,-109.9124,95.61,60,8,3.0,clear sky,0,0
105,Laguna,US,2021-08-14 21:03:25,38.421,-121.4238,106.25,31,1,1.01,haze,0,0
106,Kahama,TZ,2021-08-14 21:03:25,-3.8333,32.6,72.82,34,73,6.69,broken clouds,0,0
