City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hours),Snow inches (last 3 hours)
484,Sur,OM,2021-08-15 16:51:49,22.5667,59.5289,89.1,57,32,10.11,scattered clouds,0,0
485,Mogadishu,SO,2021-08-15 16:51:50,2.0371,45.3438,76.46,83,24,17.52,light rain,0,0
486,Concordia,AR,2021-08-15 16:51:50,-31.393,-58.0209,66.49,50,1,2.51,clear sky,0,0
487,Terenos,BR,2021-08-15 16:51:51,-20.4422,-54.8603,92.91,22,0,10.36,clear sky,0,0
488,Brownsville,US,2021-08-15 16:47:07,25.9018,-97.4975,91.35,60,20,3.0,few clouds,0,0
489,Khani,GE,2021-08-15 16:51:51,41.9563,42.9566,63.97,99,90,1.97,overcast clouds,0,0
490,Luderitz,NA,2021-08-15 16:51:51,-26.6481,15.1594,57.52,73,0,6.87,clear sky,0,0
491,Muscatine,US,2021-08-15 16:51:52,41.4667,-91.1335,80.19,43,1,1.01,clear sky,0,0
492,Malanje,AO,2021-08-15 16:51:52,-9.5402,16.341,81.72,29,61,3.18,broken clouds,0,0
493,La Ronge,CA,2021-08-15 16:51:52,55.1001,-105.2842,73.62,46,20,6.91,few clouds,0,0
494,Caernarfon,GB,2021-08-15 16:51:53,53.1413,-4.2702,64.51,40,90,11.5,overcast clouds,0,0
495,Waddan,LY,2021-08-15 16:51:53,29.1614,16.139,92.59,18,0,11.99,clear sky,0,0
496,Port Pirie,AU,2021-08-15 16:51:53,-33.1833,138.0167,41.09,76,0,2.15,clear sky,0,0
497,Juntas,CR,2021-08-15 16:51:54,10.2809,-84.9595,83.34,72,97,4.34,overcast clouds,0,0
498,Great Yarmouth,GB,2021-08-15 16:51:54,52.6083,1.7305,74.44,54,69,15.19,broken clouds,0,0
499,Inirida,CO,2021-08-15 16:51:54,3.8653,-67.9239,85.73,62,86,2.82,overcast clouds,0,0
500,Ler,SS,2021-08-15 16:51:55,8.3018,30.1418,73.36,90,100,3.71,overcast clouds,0,0
501,Sakakah,SA,2021-08-15 16:51:55,29.9697,40.2064,101.77,15,0,12.26,clear sky,0,0
502,Kenai,US,2021-08-15 16:47:53,60.5544,-151.2583,52.03,80,1,5.75,clear sky,0,0
503,Rawson,AR,2021-08-15 16:51:56,-43.3002,-65.1023,65.57,21,81,21.07,broken clouds,0,0
504,Petropavlovsk-Kamchatskiy,RU,2021-08-15 16:51:56,53.0452,158.6483,48.79,100,20,4.47,few clouds,0,0
505,Flic En Flac,MU,2021-08-15 16:51:56,-20.2742,57.3631,66.76,74,14,12.15,few clouds,0,0
506,Russell,US,2021-08-15 16:51:56,32.3502,-85.1999,88.97,68,75,3.44,broken clouds,0,0
507,Muli,MV,2021-08-15 16:51:57,2.9167,73.5667,82.78,70,23,15.48,few clouds,0,0
508,Kerouane,GN,2021-08-15 16:51:57,9.2667,-9.0167,75.38,87,91,6.8,light rain,0,0
509,Moree,AU,2021-08-15 16:51:58,-29.4667,149.85,53.62,66,90,10.36,overcast clouds,0,0
510,Panama City,PA,2021-08-15 16:49:59,8.9936,-79.5197,84.15,86,75,6.91,thunderstorm,0,0
511,Batagay-Alyta,RU,2021-08-15 16:51:58,67.8006,130.4114,47.5,77,100,1.54,overcast clouds,0,0
512,Mitchell,US,2021-08-15 16:51:17,43.7094,-98.0298,84.11,55,1,8.01,clear sky,0,0
513,Karpogory,RU,2021-08-15 16:51:59,64.0019,44.4451,58.35,93,100,11.74,overcast clouds,0,0
514,Tongliao,CN,2021-08-15 16:51:59,43.6125,122.2653,64.98,84,70,3.85,broken clouds,0,0
515,Ciudad Bolivar,VE,2021-08-15 16:52:00,8.1222,-63.5497,76.86,84,100,3.94,overcast clouds,0,0
516,Diego De Almagro,CL,2021-08-15 16:48:08,-26.3667,-70.05,77.02,13,11,10.13,few clouds,0,0
517,Hami,CN,2021-08-15 16:52:00,42.8,93.45,85.87,25,100,13.62,overcast clouds,0,0
518,Merauke,ID,2021-08-15 16:52:00,-8.4667,140.3333,76.53,84,92,15.37,overcast clouds,0,0
519,Concepcion Del Uruguay,AR,2021-08-15 16:52:01,-32.4825,-58.2372,66.81,55,0,4.0,clear sky,0,0
520,Canoinhas,BR,2021-08-15 16:52:01,-26.1772,-50.39,62.4,83,96,1.01,overcast clouds,0,0
521,Ranong,TH,2021-08-15 16:52:03,9.9658,98.6348,75.96,90,100,4.7,light rain,0,0
522,Vestmanna,FO,2021-08-15 16:52:03,62.1564,-7.1664,49.12,81,20,11.5,few clouds,0,0
523,Celestun,MX,2021-08-15 16:52:03,20.8667,-90.4,85.86,63,28,8.25,scattered clouds,0,0
524,Kargasok,RU,2021-08-15 16:52:04,59.0556,80.8572,66.42,80,89,5.5,overcast clouds,0,0
525,Santa Helena De Goias,BR,2021-08-15 16:52:04,-17.8136,-50.5969,91.26,17,0,5.26,clear sky,0,0
526,Chambas,CU,2021-08-15 16:52:04,22.1928,-78.9136,89.6,58,73,6.08,broken clouds,0,0
527,Ugoofaaru,MV,2021-08-15 16:52:05,5.6667,73.0,82.29,76,77,16.53,broken clouds,0,0
528,Tacuarembo,UY,2021-08-15 16:52:05,-31.7333,-55.9833,65.93,49,0,2.01,clear sky,0,0
529,Goderich,CA,2021-08-15 16:48:26,43.7501,-81.7165,72.91,46,4,3.44,clear sky,0,0
530,Kupang,ID,2021-08-15 16:52:06,-10.1667,123.5833,76.39,80,21,11.48,few clouds,0,0
531,Vao,NC,2021-08-15 16:52:06,-22.6667,167.4833,68.16,71,73,21.16,broken clouds,0,0
532,Kiama,AU,2021-08-15 16:52:07,-34.6833,150.8667,58.37,45,0,15.12,clear sky,0,0
533,Pimentel,PE,2021-08-15 16:52:07,-6.8367,-79.9342,71.89,76,75,5.01,broken clouds,0,0
534,Yangjiang,CN,2021-08-15 16:52:07,21.85,111.9667,80.01,88,96,4.18,light rain,0,0
535,Daru,PG,2021-08-15 16:52:08,-9.0763,143.2092,76.32,88,100,17.78,overcast clouds,0,0
536,College,US,2021-08-15 16:52:08,64.8569,-147.8028,49.59,93,75,6.91,light rain,0,0
537,Codrington,AU,2021-08-15 16:52:08,-38.2667,141.9667,50.04,70,17,16.75,few clouds,0,0
538,Talcahuano,CL,2021-08-15 16:52:09,-36.7167,-73.1167,51.48,76,90,21.85,light rain,0,0
539,Acarau,BR,2021-08-15 16:52:09,-2.8856,-40.12,84.61,60,51,14.9,broken clouds,0,0
540,Touros,BR,2021-08-15 16:52:10,-5.1989,-35.4608,85.1,63,48,21.18,scattered clouds,0,0
541,Kolosovka,RU,2021-08-15 16:52:10,56.4678,73.611,63.84,89,69,7.83,light rain,0,0
542,Kudahuvadhoo,MV,2021-08-15 16:52:10,2.6708,72.8944,82.65,72,18,14.38,few clouds,0,0
543,Margate,GB,2021-08-15 16:52:11,51.3813,1.3862,73.26,57,12,4.0,few clouds,0,0
544,Daura,NG,2021-08-15 16:52:11,11.5538,11.4085,82.76,67,84,3.04,light rain,0,0
545,Shebunino,RU,2021-08-15 16:52:11,46.4339,141.8603,53.38,91,82,5.1,broken clouds,0,0
546,Russkaya Polyana,UA,2021-08-15 16:52:12,49.417,31.9201,74.8,48,6,5.1,clear sky,0,0
547,Tabas,IR,2021-08-15 16:52:12,33.5959,56.9244,90.75,7,0,13.69,clear sky,0,0
548,Fairbanks,US,2021-08-15 16:47:31,64.8378,-147.7164,50.09,92,90,1.99,light rain,0,0
549,Otjimbingwe,NA,2021-08-15 16:52:12,-22.35,16.1333,74.43,19,0,12.66,clear sky,0,0
550,Flinders,AU,2021-08-15 16:52:13,-34.5833,150.8552,58.17,48,0,5.99,clear sky,0,0
551,Challapata,BO,2021-08-15 16:52:13,-18.9,-66.7667,49.35,14,14,7.27,few clouds,0,0
552,Angoram,PG,2021-08-15 16:52:13,-4.0625,144.0661,72.68,99,61,1.1,broken clouds,0,0
553,Kalemie,CD,2021-08-15 16:52:14,-5.9475,29.1947,75.42,52,8,2.42,clear sky,0,0
